,Mean Interarrival,Mean Wait Time,Max Wait Time,Mean Service Time,Mean System Time,Overtime Jobs
741,0.03298938260189989,2.1804011374332208e-05,0.0037305045091864386,0.03734414429132948,0.0373659483027038,1
742,0.03318914308754375,2.348403213914053e-05,0.007068693673881299,0.03755521472484923,0.03757869875698834,0
743,0.032780417115976575,8.122959594454122e-05,0.00830738225784522,0.03930317731741499,0.03938440691335956,1
744,0.03040182199404292,9.75067062206002e-06,0.0019235832962900545,0.0384264153583648,0.038436166028986855,1
745,0.03143953631788009,7.522845337920493e-06,0.00175647556002545,0.03719657698211461,0.037204099827452534,0
746,0.033091164189295336,4.172296743291215e-06,0.0009346812413042471,0.038638249391797636,0.03864242168854093,1
747,0.03479895706169238,1.7979850955404566e-06,0.0005142237373245706,0.03731363862968465,0.037315436614780165,0
748,0.033763785297797416,3.84907863764612e-05,0.0038596332991933657,0.036513255970248945,0.03655174675662542,0
749,0.03676003792768494,2.90075127517112e-05,0.0061280931242460035,0.03938267108297967,0.039411678595731386,0
750,0.03176964577374737,9.09896418097111e-06,0.0028570747528249285,0.037855881794072475,0.03786498075825346,0
751,0.03270521375481467,5.072384803363044e-05,0.008779733224486108,0.03833606558515395,0.038386789433187546,1
752,0.032550391947521545,0.00020269460511271545,0.014043063435746461,0.037884186032562245,0.03808688063767495,0
753,0.03356038498473037,6.468952133717612e-05,0.010443470152571521,0.03618046357601045,0.03624515309734763,0
754,0.03550974266767917,1.1150741113389819e-05,0.002826351195954757,0.0402557793699595,0.040266930111072886,1
755,0.03558046560928706,7.049985506843209e-05,0.011039235214111542,0.038470014807546526,0.03854051466261496,0
756,0.03360625298125675,7.091454640084649e-05,0.00810833980971637,0.03823242647345844,0.038303341019859286,0
757,0.03330373906305918,0.0001075532035726597,0.012917553359407918,0.039421139012179134,0.03952869221575178,0
758,0.034004192683093154,6.491986501146082e-06,0.001908644031336948,0.03682759926566766,0.0368340912521688,2
759,0.035777486354985566,1.428054821902526e-05,0.003984272953108048,0.03825316338082669,0.03826744392904572,0
760,0.03286008215948913,0.0,0.0,0.03847923896500098,0.038479238965000974,0
761,0.03356573393053406,1.3438298663173053e-05,0.003991174702962397,0.03855600309858861,0.03856944139725177,0
762,0.03612603446199827,3.9114724392694746e-05,0.006718778617900156,0.03770593108230581,0.037745045806698505,0
763,0.03180305175984126,3.524732191903965e-05,0.005874524411952464,0.03716833515034805,0.037203582472267106,0
764,0.030930153882484445,2.6474241512661792e-05,0.004327013634344151,0.0356311962514034,0.03565767049291607,0
765,0.030969707669559084,1.3618601519222895e-05,0.004385189689189772,0.037729205012654206,0.03774282361417343,0
766,0.03274188117323312,0.00012310222688961846,0.01181834819979688,0.03878398052552876,0.03890708275241838,0
767,0.036093183428241256,0.0,0.0,0.03847351845532861,0.03847351845532861,0
768,0.03211601218690499,9.897174154797394e-05,0.009887984758886859,0.03803989926942067,0.038138871010968654,0
769,0.03544349761191387,0.0,0.0,0.03807576957122439,0.03807576957122438,2
770,0.03146500718768191,4.495335159397585e-05,0.005599719486331978,0.03803166679672093,0.038076620148314894,0
771,0.03320802747788844,3.207951539316199e-05,0.007944535647153472,0.03602645654860031,0.03605853606399345,0
772,0.0351368304862474,0.000101135727679071,0.011266979463719906,0.039605157085126595,0.03970629281280568,1
773,0.031607246068560114,6.950749021675065e-06,0.0011302970129047907,0.037176312448070986,0.037183263197092656,0
774,0.029926286806203257,0.00014585780233010494,0.01100507828339703,0.03659202763016772,0.036737885432497806,0
775,0.0301273873531169,1.8617275308973733e-05,0.004504545377121305,0.03658760296876597,0.03660622024407498,0
776,0.035581449357494674,0.0,0.0,0.03891249374745312,0.03891249374745312,0
777,0.03357955982867655,8.19362188617215e-05,0.006458007092402518,0.038376044721271436,0.038457980940133134,1
778,0.0318047438392993,1.4393161503452172e-05,0.004519452712083982,0.03790645261305075,0.037920845774554186,2
779,0.033003224035182833,1.9156962750528734e-05,0.0037735457547780626,0.03927614861737653,0.039295305580127025,0
780,0.03188665430232627,1.8989438567067432e-05,0.005943694271492106,0.03688765666671372,0.036906646105280785,0
781,0.03299490863964579,4.9606540526032244e-05,0.007967668681496676,0.03842951713931431,0.03847912367984036,0
782,0.036518218623590774,3.601184102627164e-05,0.007304814827122641,0.03832881737364556,0.03836482921467186,0
783,0.036209777910935305,3.969953193246828e-05,0.006379579299535365,0.03764583353970402,0.0376855330716365,0
784,0.03015092666897665,2.8433698527526603e-05,0.0065304673160836435,0.036356129828702045,0.03638456352722957,1
785,0.0326852303187012,2.5576551202504433e-05,0.005285067978869407,0.03707182683647153,0.03709740338767402,0
786,0.032961398274517086,3.237262288210367e-05,0.003430655083217715,0.03810006433699123,0.038132436959873346,0
787,0.03384851192044642,8.871541858787532e-06,0.002617104848342322,0.03912120605945342,0.0391300776013122,0
788,0.037031821409506026,3.265480516522818e-05,0.004513120395707393,0.03968952267822911,0.039722177483394315,0
789,0.03375352745218574,3.118819213519572e-05,0.005119542012118394,0.03825913611325599,0.038290324305391164,0
